time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461600000	-24.5912	-6.34861	4.67529	2.25786	-0.568545	lidar	5.21862	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7315	-6.1627	4.67576	2.22782	-0.569436	radar	0.302236	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9189	-5.94623	4.78313	2.20136	-0.5673	lidar	2.83948	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0505	-5.73981	4.8015	2.17034	-0.566633	radar	1.84894	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.181	-5.57418	4.74146	2.1518	-0.555884	lidar	0.327868	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3352	-5.38661	4.78055	2.14526	-0.517085	radar	1.32565	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4827	-5.15331	4.85771	2.11629	-0.520571	lidar	0.614947	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6132	-4.97829	4.83696	2.11394	-0.476133	radar	6.32008	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7249	-4.81482	4.74539	2.09898	-0.466295	lidar	0.545537	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8462	-4.60746	4.76181	2.08019	-0.455999	radar	0.199303	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.962	-4.35411	4.84472	2.047	-0.467672	lidar	0.516292	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0707	-4.13272	4.80737	2.00246	-0.521474	radar	11.1668	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.166	-3.83459	4.95226	1.95739	-0.542672	lidar	1.74953	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2399	-3.59441	4.92811	1.9054	-0.59705	radar	3.49699	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2681	-3.32861	4.95019	1.85377	-0.620425	lidar	4.2567	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.318	-3.08108	4.94909	1.80807	-0.648886	radar	0.445184	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3399	-2.85601	4.89446	1.76807	-0.657188	lidar	1.49822	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3976	-2.63203	4.87122	1.74673	-0.638119	radar	1.48296	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4695	-2.50414	4.66103	1.74138	-0.611817	lidar	5.77392	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5248	-2.27127	4.68118	1.72521	-0.583297	radar	1.07299	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5735	-2.08302	4.5994	1.70653	-0.572815	lidar	1.01214	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6044	-1.85012	4.61396	1.68754	-0.548107	radar	2.05389	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6034	-1.59259	4.66259	1.64881	-0.559909	lidar	1.21374	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6003	-1.36877	4.63775	1.60656	-0.588702	radar	1.60926	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6043	-1.13903	4.63337	1.57694	-0.588934	lidar	0.0020268	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6334	-0.920298	4.61292	1.56234	-0.568958	radar	5.11784	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6455	-0.657687	4.685	1.53889	-0.563045	lidar	0.69036	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.633	-0.41482	4.71014	1.50038	-0.588853	radar	2.29145	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5884	-0.0997717	4.87861	1.46038	-0.598634	lidar	2.64371	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5689	0.142941	4.88485	1.43131	-0.602861	radar	2.75583	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5452	0.448907	5.02256	1.40685	-0.595447	lidar	1.37797	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5332	0.689875	4.99467	1.39905	-0.555899	radar	1.84035	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5252	0.976591	5.07927	1.38631	-0.539317	lidar	2.66583	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4871	1.24607	5.10167	1.38043	-0.49017	radar	6.90855	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4304	1.47123	5.05064	1.35275	-0.493951	lidar	0.213346	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3917	1.68482	4.9685	1.33982	-0.470429	radar	8.57191	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3379	1.88089	4.87265	1.31528	-0.472325	lidar	0.543598	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2697	2.11115	4.86974	1.28657	-0.483512	radar	0.255628	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2092	2.28973	4.75322	1.26147	-0.48549	lidar	0.835632	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1467	2.51191	4.72426	1.24972	-0.458025	radar	0.746082	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0676	2.75929	4.77526	1.22857	-0.455676	lidar	0.15343	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9728	2.98221	4.80894	1.18699	-0.499651	radar	2.90351	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8685	3.27715	4.96471	1.16688	-0.492816	lidar	1.44175	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7851	3.50928	4.96853	1.14792	-0.487996	radar	2.12984	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6806	3.70159	4.9019	1.11891	-0.493708	lidar	0.302418	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5643	3.90744	4.88512	1.08777	-0.504556	radar	1.1432	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.5004	4.07354	4.75516	1.07172	-0.496732	lidar	3.7306	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.378	4.27168	4.74547	1.04192	-0.50452	radar	0.586339	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2162	4.49938	4.82157	1.00836	-0.512164	lidar	2.09775	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0665	4.69271	4.78814	0.983652	-0.496932	radar	8.94438	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.949	4.88526	4.76477	0.963191	-0.492685	lidar	0.406159	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7933	5.07461	4.7677	0.932951	-0.497186	radar	2.31307	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6223	5.29859	4.8551	0.907655	-0.495971	lidar	0.97596	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4498	5.47914	4.89565	0.865138	-0.530217	radar	0.893863	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2621	5.65258	4.9018	0.82812	-0.541318	lidar	1.21844	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0972	5.81255	4.89108	0.791959	-0.560543	radar	3.17176	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9235	5.97117	4.86814	0.760476	-0.564779	lidar	0.0521287	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7825	6.14949	4.73877	0.766085	-0.494972	radar	4.62738	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6171	6.30334	4.71706	0.740749	-0.496154	lidar	0.060762	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4704	6.46914	4.65567	0.733835	-0.464476	radar	1.67492	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2375	6.71394	4.87077	0.724155	-0.444585	lidar	4.46405	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0438	6.85144	4.8272	0.696523	-0.444506	radar	5.52196	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8276	7.03092	4.90554	0.675783	-0.441145	lidar	0.986954	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.615	7.16725	4.93055	0.639894	-0.462976	radar	1.53797	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4317	7.30862	4.90476	0.619083	-0.461041	lidar	0.315378	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.1988	7.44366	5.02238	0.573925	-0.506377	radar	2.39633	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0167	7.60489	5.02143	0.564353	-0.489428	lidar	2.11543	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8324	7.7774	4.96038	0.572157	-0.433941	radar	5.76905	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6255	7.91815	4.96871	0.554036	-0.429875	lidar	0.0532976	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4365	8.04958	4.91505	0.54189	-0.413978	radar	1.64781	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2199	8.0711	4.78428	0.48287	-0.458408	lidar	4.46599	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0315	8.21655	4.6854	0.492197	-0.398872	radar	5.95805	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.854	8.3712	4.69974	0.49452	-0.374175	lidar	3.13871	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6093	8.48706	4.82384	0.463194	-0.400919	radar	4.64569	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3537	8.63493	4.93372	0.453248	-0.38738	lidar	1.39951	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1582	8.76118	4.83766	0.457665	-0.342849	radar	1.73311	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9631	8.85871	4.79438	0.440824	-0.343451	lidar	0.546272	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7683	8.96906	4.70914	0.439757	-0.312029	radar	1.16539	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5489	9.0405	4.6872	0.412513	-0.325226	lidar	0.52387	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.306	9.15049	4.782	0.395373	-0.33158	radar	4.6717	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0119	9.25369	4.91188	0.374551	-0.333633	lidar	6.15295	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.797	9.33431	4.89004	0.355312	-0.339055	radar	1.65803	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5364	9.44375	4.96755	0.345419	-0.329689	lidar	0.770437	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2677	9.47936	5.07067	0.292741	-0.390154	radar	5.52611	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9628	9.6232	5.24488	0.296844	-0.360453	lidar	2.8968	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7151	9.7219	5.18365	0.299787	-0.31972	radar	2.96778	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4363	9.83239	5.26899	0.295703	-0.304783	lidar	0.69243	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.1842	9.91593	5.28081	0.283412	-0.302269	radar	0.392178	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9094	10.0398	5.36402	0.28754	-0.27951	lidar	0.775764	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.65	10.1136	5.36638	0.273311	-0.279579	radar	0.0301691	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.4066	10.2122	5.36565	0.271345	-0.266518	lidar	1.13474	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1443	10.2877	5.39232	0.257515	-0.270648	radar	0.442908	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9232	10.2934	5.26986	0.222316	-0.29652	lidar	1.2775	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.6751	10.3596	5.23318	0.21565	-0.281327	radar	0.257233	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4703	10.3352	5.07992	0.173045	-0.315759	lidar	2.10439	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1638	10.3714	5.27355	0.141199	-0.350774	radar	7.68304	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9043	10.4227	5.28265	0.13021	-0.34322	lidar	0.192842	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6677	10.4521	5.11759	0.126536	-0.305968	radar	6.48622	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4357	10.4085	5.02956	0.0815373	-0.341529	lidar	2.16619	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1766	10.4312	5.03797	0.0670595	-0.336526	radar	0.546646	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8555	10.5956	5.24867	0.112067	-0.260772	lidar	7.76784	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6025	10.6555	5.16745	0.124076	-0.213709	radar	1.94276	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3604	10.6481	5.11993	0.0975145	-0.232716	lidar	0.575328	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.0973	10.6729	5.14962	0.0846146	-0.236606	radar	0.234113	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8393	10.7694	5.19489	0.104253	-0.200116	lidar	4.01135	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5732	10.8212	5.20039	0.108508	-0.178151	radar	1.365	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3496	10.779	5.09773	0.0707467	-0.21225	lidar	1.86202	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.0961	10.8126	5.06532	0.0723728	-0.189955	radar	0.551194	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8474	10.8793	5.08456	0.0830324	-0.166992	lidar	2.13548	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5687	10.9009	5.13653	0.0752249	-0.166346	radar	2.71963	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3449	10.912	5.07282	0.0633144	-0.171298	lidar	0.720973	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0758	10.8494	5.24244	-0.00314252	-0.27729	radar	9.16167	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7768	10.8247	5.30251	-0.0250479	-0.2853	lidar	2.7106	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5213	10.8226	5.26889	-0.0347633	-0.276669	radar	0.245772	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2914	10.8134	5.20693	-0.0494025	-0.278752	lidar	1.02176	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0497	10.8641	5.03963	-0.0180542	-0.196169	radar	6.54052	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.78509	10.9152	5.08484	-0.00418104	-0.168612	lidar	2.12301	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.56372	10.8892	5.00626	-0.0231115	-0.179997	radar	3.83802	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.29851	10.9193	5.04849	-0.0164262	-0.161776	lidar	0.778426	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.05952	10.8951	4.99578	-0.0299187	-0.163386	radar	2.51538	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.78877	10.9311	5.05214	-0.0190353	-0.141343	lidar	1.13972	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.55708	10.8835	4.9943	-0.0438566	-0.161138	radar	6.27681	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.40829	10.7975	4.77347	-0.0877941	-0.20391	lidar	4.27766	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.16315	10.8053	4.75402	-0.0796825	-0.1741	radar	1.52754	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.8005	10.8663	5.02123	-0.0464313	-0.122889	lidar	6.35741	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.53956	10.8663	4.99849	-0.0382158	-0.0933609	radar	2.05754	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.25734	10.8582	5.06366	-0.0398441	-0.0891538	lidar	0.680176	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.0261	10.8881	4.9588	-0.014746	-0.0342935	radar	3.50684	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
